Review Text,Review Title,Review Submit Date and Time
문제 찾아줘서 좋은거 같아요! 근데 좀 아쉬운건 비슷한 문제들은 나오는데 똑같은 문제는 잘 안 나오는거 같아서 아쉽네요ㅠ,,2018-03-25T13:56:17Z
이건 그냥 돈내라는거잖아;; 이럴꺼면 이거 뭐하러깔은건가..ㅡㅡ 용량만 겁나 많이 차지하네,,2018-03-25T14:02:02Z
너무 조아욤 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 간단한 문제는 누구한테 물어보기도 좀 그랬는데 짱이네요,,2018-03-25T14:15:50Z
넘 좋아요,,2018-03-25T14:16:14Z
돈을 내야하군요 하지만 만족합니다,,2018-03-25T14:17:11Z
좋다,,2018-03-25T14:18:25Z
질문권빼고는 다좋아요,,2018-03-25T14:18:31Z
,,2018-03-25T14:19:19Z
이거 정말 좋은 앱이예요. 수학 문제 모를 때 검색하기 딱이예요!!!그런데 사진 찍는 기능은 좀 개설해 주세요,,2018-03-25T14:19:14Z
진짜그냥 좋은듯,,2018-03-25T14:26:44Z
왕졍종탕,,2018-03-25T14:37:40Z
친구 추천으로 쓰게됐는데 너무 감사해요ㅠ 이제 고1인데 진짜 많이 도움 될거같아요. 이 앱 아니었으면 저 오늘 문제집 뒤지느라 못잘뻔 했어요. 대학갈때까지 잘쓰겠습니다.감사합니다.사랑해요.,,2018-03-25T14:37:47Z
,,2018-03-25T14:40:22Z
,,2018-03-25T14:54:10Z
와....진짜 사랑해요...진짜 진짜로요..콴다 진짜 와...너무좋아요,,2018-03-25T14:58:19Z
"질문해보고 싶은데 돈내야되는거 빼면 다 좋아요^^ 근데, 질문 안해도 5초안에 풀이&답안 이 나오니까 상관 없네요ㅋ 제작자님~!!이 어플 만들어주셔서 감사합니다♡ 저 같은 학생들에겐 좋은 어플이에요:) 친구나 선배님들께도 추천해주면 좋아할것 같아요^~^ 걍 유튜브에다 홍보 해놓을게요! 이런 어플은 안 깔으면 자신 손해니까요^^ 인기 차트 교육 부분 1위를 달리는 콴다 어플 화이팅! 제작자님이 언제나 행복하시길 바라며 저는 이만..!",,2018-03-25T14:50:46Z
너무 좋아요 ㅠㅠ 제가 수학을 너무 못하는데다가 학원도 안다녀서 물어볼 곳 없이 맨날 혼자 끙끙 앓고 있었는데 ㅠㅠ 이런 앱이 있다니 너무 놀랍네요 !! 감사합니다 더 발전하시길 바래요~,,2018-03-25T15:03:27Z
굉장히 좋습니다!간단명료하면서도 빠르게 찾아주네요,,2018-03-25T15:09:13Z
좋아요!,,2018-03-25T15:15:08Z
진짜 너무 간편하고 바로바로해설이나와서 넘 좋아요,,2018-03-25T15:21:52Z
정말 좋아요 깔아보세요,,2018-03-25T15:22:32Z
,,2018-03-25T15:23:18Z
,,2018-03-25T15:30:24Z
,,2018-03-25T15:59:27Z
진짜 빠르네요 간편하고 짱이에요,,2018-03-25T16:01:04Z
흐릿하게찍어도정확하게잘나와서너무너무좋아요사실별5개보다더드리고싶을정도예요 넘좋아요~~~,,2018-03-25T16:43:07Z
,,2018-03-25T16:45:55Z
좋아요 ~,,2018-03-25T16:56:30Z
정말 좋아요,,2018-03-25T17:22:24Z
이 앱은 정말 혁신이다. 스마트폰으로 과외를 받는 세상이 올 줄이야 ㅋㅋ 정말 최고의 앱이다. 그렇다고 이용료가 비싼 것도 아니고 저렴해서 부담없이 쓸 수 있는 것도 학생과 학부모들의 부담을 줄여줘서 모든 것이 완벽하다. 와...이건 정말 번창해서 더 좋은 컨텐츠가 계속 나오길 바랄뿐이다.,,2018-03-25T18:43:01Z
웬만한 문제는 그냥 사진 찍어도 풀이랑 같이 나오고 수학 숙제하다 막힐 때마다 써요 ㅠㅠ 감사합니다 ㅠㅠ,,2018-03-25T19:28:06Z
,,2018-03-25T20:40:48Z
급하게 숙제할때 쓰기 참 좋은 앱이에요!일단 한번 깔아보시길 바래요♥♥,,2018-03-25T20:59:08Z
행복을 선사해준 앱입니다 사랑합니다,,2018-03-25T21:50:26Z
정말 좋네요~,,2018-03-25T22:30:12Z
쓰기 너무 편리했어요!,,2018-03-25T23:12:15Z
,,2018-03-26T02:35:16Z
해설지에는 자세한 풀이가 안적혀있어서 콴다를 이용해 검색해봤더니 상세한 풀이가 있어서 좋아요!,,2018-03-26T04:33:34Z
모르는 문제도 바로바로 물어보면 선생님들이 빠른 시간 안에 와서 대답해주시는데 정말 유용해요ㅠㅠㅠ 문제집 문제뿐 아니라 다른 문제도 물어보면 차근차근 알려주셔서 좋답니다♡,,2018-03-26T05:19:29Z
,,2018-03-26T06:06:43Z
,,2018-03-26T06:08:01Z
간단하고좋네요,,2018-03-21T05:48:29Z
정말 감사합니다ㅠㅠㅠ 이렇게 좋은 제작자 님은 님 밖에 없어요! 별 10000000000000000개 정도 주고 싶은데ㅠ 정말 감사합니다ㅠ,,2018-03-26T06:18:29Z
와 이앱진짜좋다,,2018-03-26T06:24:31Z
진짜좋음! 그런데 한달에 몇번 은 선생님께 질문하기가 무료이면 안될까요? 두세번 정도요... 그래도 매우좋음!!! 강추!!!! 👍👍,,2018-03-26T06:32:06Z
광고보고 바로 다운 받았어요^^완전 실용적이고캡짱!!,,2018-03-26T06:34:25Z
모르는 수학문제가 많았는데 이 앱덕에 도움이 되네요..제작자 님 감사해요..도움이 되는 앱을 만들어주셨네요..제가 깐 앱중에 이앱이 제일 맘에 드네요~~,,2018-03-26T06:32:11Z
문제집풀때 좋아요.,,2018-03-26T06:36:18Z
형 누나 사랑해,,2018-03-26T06:58:38Z
감사합니다 이 앱덕분에 모르는 문제이해가 잘되네요!!,,2018-03-26T06:58:21Z
대박대박 콴다 너무 좋아요ㅠㅜㅠㅜㅠㅠㅠㅠㅠㅜ 앞으로 답지 잃어버렸을 때 자주 애용해야 겠네요!,,2018-03-26T07:08:30Z
,,2018-03-26T07:12:15Z
짱좋아여!!! 대박 ㅋㅋ 수학문제 짜증났는데 풀잇법을 알아서 덕분에 쉽게 풀 수 있었습니다~ 앞으로도 많이 개발 해쥬세요☆,,2018-03-26T07:30:02Z
,,2018-03-26T07:33:20Z
좋아요,,2018-03-26T07:35:39Z
,,2018-03-26T07:45:22Z
,,2018-03-26T07:45:38Z
,,2018-03-26T07:55:35Z
,,2018-03-26T07:56:38Z
죠아용근데질문권이넘비싸용,,2018-03-26T08:14:56Z
짱 조음 문제 완전 잘 찾아주고 풀이도 조음,,2018-03-26T08:24:29Z
완전좋아용,,2018-03-26T08:39:31Z
앱깔기너무 잘한거같아요 도움많이됩니당~,,2018-03-26T08:39:16Z
"엄청 좋아요,유튜브광고로 나왔었는데 그때는 필요없었는데 지금은 부모님들도 문제를 모를때 쓸수 있으니 최고예요!!!!:)",,2018-03-26T09:05:14Z
굳굳,,2018-03-26T09:05:39Z
너무너무 좋아요! 감사합니다,,2018-03-26T09:13:09Z
,,2018-03-26T09:19:06Z
너무 편리하네요!! 이런앱이 있어서 다행임.. ㅠ.ㅜ,,2018-03-26T09:25:54Z
모르는 문제집 문제를 이앱으로 해결하니까 학교숙제를 손쉽게 해결한거 같아요!! 유튜브 광고 보고 다운했는데 진짜 좋은앱인거 같아요,,2018-03-26T09:29:03Z
좋은데;; 풀이돼는 문제가 몇개 없음;;ㅠㅠ,,2018-03-26T09:30:38Z
아 진짜 너무 좋아요ㅜ,,2018-03-26T09:31:19Z
신기하네요 문제하나찍어봤는데 정확한게 나오네요 ㄷㄷ,,2018-03-26T09:31:48Z
,,2018-03-26T09:42:10Z
공부하는데 막히면 검색해서 사용하기 좋음!!! 거의 혁신,,2018-03-26T09:49:23Z
넘나 좋아요!!이거 만들어주신분!!감시합니다!/꾸벅/,,2018-03-26T09:50:49Z
수학만된거예요?,,2018-03-26T10:02:29Z
정확한 풀이 찾아줘요!!,,2018-03-26T10:06:38Z
다 좋은데 제가 찍은 문제가 없어서 선생님의 답변듯기? 머 그런거 했는데 질문지 부족하다고 못한다네요 솔찍히 자유롭게 질문하라는데 질문하라는데에서도 돈이 구지 필요할까요? 제 문제가 없는데 내일 숙제 내야해요 어덯게 해야햐죠? 이거 빼고는 다 정말 좋은데 이것만 좀 고쳐주세요 아님 제가 이걸 못하는 건가요?,,2018-03-26T10:06:54Z
너무좋고 모르는문제가 있을땐 콴다를 사용하면 알수있다.,,2018-03-26T10:11:24Z
짱이에요 ㅎ ㅎ ♡♡♡♡,,2018-03-26T10:17:56Z
좋네요....,,2018-03-26T10:29:25Z
쓸만하네요...,,2018-03-26T10:30:39Z
계속 보고 싶은 풀이는 안나오고 다른 만 나옴,,2018-03-26T10:30:59Z
친구가 좋다고 해서 한번 써보았는데 혼자서 공부할 때 아주 좋네요!ㅎㅎ 문제도 쉽게 알려주고!!앞으로도 계속 이용해야겠어요!,,2018-03-26T10:32:54Z
최고의 개인강의어플.,,2018-03-26T10:41:36Z
,,2018-03-26T10:51:56Z
유튜브 보다가 했는데 유용하네요. 비슷한 문제 보고 응용해서 풀어야 하지만 선생님 들이 풀어주시기도 하고 가끔씩 똑같은 문제도 나올 때가 있어서 결론적으론 써 먹을수 있네요,,2018-03-26T10:59:49Z
게임 하다가 떠서 한번 문제 찍고 하니깐 문제랑 비슷 한게 나와서 좋아요~~~~~!!!!!!!!!,,2018-03-26T11:01:58Z
,,2018-03-26T11:07:46Z
...굳,,2018-03-26T11:08:16Z
왜이런어플을 지금 알게된건지ㅠㅠ 정말최곱니다 유용하게 계속 잘쓰도록 할게요!,,2018-03-26T11:09:25Z
오 좋은데 선생님께서 식을 쓰셔서 한글로 적어주셨으면 좋겠네요!,,2018-03-26T11:30:12Z
광고에서 우연히 알게됐는데 써보니까 굉장하더라고여,,2018-03-26T11:32:36Z
이거정말간편하네요~~^^찍어서푸니 정말재밌고 공부도 재밌게 할수있겠어요~~정말좋은앱인것 깉아요!!~~^^,,2018-03-26T11:33:41Z
,,2018-03-26T11:40:45Z
"혼자 공부할 때 되게 좋은 거 같아요. 모르는 문제로 힘들어할 때, 모르는 문제를 찍기만하면 되니까 편해요!!!! 같은 문제가 많아서 좋고요!!!",,2018-03-26T11:38:11Z
짱좋아요,,2018-03-26T11:48:06Z
질문을 하고싶은데 질문권이 없으면 안된다는것 밖애 문제가 없어여,,2018-03-26T11:49:43Z
짱짱짱,,2018-03-26T11:50:44Z
,,2018-03-26T11:53:02Z
,,2018-03-26T12:00:21Z
이거.. 인식을 잘 못하는데요.. 최대공약수 문제가 왜.. 이상한 문제로 나오죠.. 중등문제가 거의 고등문제로 둔갑한듯한걸로 나와요... 그래서 따로 질문하려하니 지금 당장 필요한 질문권(무료)가 2일이나 지나야 사용 가능하다 뜨네요..?... 허.. 정말.. 무룐줄 알았는데 역시나 돈을 내야하는 거였어.. 돈없는 학생인데..,,2018-03-26T12:04:47Z
한마디 정리 진짜 짱~!,,2018-03-26T12:10:10Z
짱좋아요,,2018-03-26T12:11:21Z
개똥벌레.,,2018-03-26T12:12:21Z
와 이거없었음 저 못잘뻔요 감사합니다ㅠ,,2018-03-26T12:12:24Z
혁☆명 이에요.. . . . . .,,2018-03-26T12:16:41Z
,,2018-03-26T12:19:48Z
,,2018-03-26T12:24:37Z
말이 필요없음!!진짜 꼭 써보기를!! 진짜 감사해요!!,,2018-03-26T12:24:09Z
진짜 좋아요. 완전 추천합니다! 완전 공부할때 짱이에요 문제를 손쉽게 도와주고 제작자님 감사합니다!!!,,2018-03-26T12:25:13Z
,,2018-03-26T12:28:46Z
정말 최고네요.,,2018-03-26T12:28:40Z
,,2018-03-26T12:29:51Z
문제는 비슷해도 답!풀이를 보고 싶게 이해하고 풀수있어서 좋은것 같아요,,2018-03-26T12:30:48Z
와 너무좋아요ㅠㅜㅠㅠ 다들 꼭 콴다써보세요 짱임!!,,2018-03-26T12:51:18Z
,,2018-03-26T12:55:03Z
오늘 수학숙제 못끝낼까봐 초초했는데 덕분에 수학숙제 잘 끝냈습니다. 진짜 최고입니다♡♡♡👍,,2018-03-26T12:57:30Z
,,2018-03-26T12:59:28Z
응아니야~,,2018-03-26T12:59:42Z
,,2018-03-26T13:04:15Z
와이거진짜최고에요 딱찍으면 풀이가 나오니 모르는 문제도 다풀어져서 100점 맞았어요ㅋㅋ,,2018-03-26T13:05:45Z
좋아요♡,,2018-03-26T13:09:03Z
아니왜...답이 않나오죠?,,2018-03-26T13:11:30Z
,,2018-03-26T13:12:54Z
,,2018-03-26T13:14:09Z
선생님께 물어보는게 무료가 아니라는게... 조금 아쉽지만 ..! 너무 너무 유☆용☆한 앱인것 같아용~,,2018-03-26T13:21:26Z
아..진짜수학빡대가리도 진짜 쉽게이해되게 섷명해주세요진짜... 근데너무 쉬운문제에서막혀서 선생님께 죄송할정도임..,,2018-03-26T13:23:48Z
문제를 검색하면 자꾸 오류로인해 풀이를 볼수없다고뜨네요ㅜㅡㄴ,,2018-03-26T13:28:51Z
,,2018-03-26T13:30:13Z
오유야 좋누,,2018-03-26T13:34:07Z
모르는 문제를 빨리 해결할수있어서 완전 좋았어요! 따로 돈이 드는것도 아니고 정말 유용하네요!,,2018-03-26T13:33:12Z
초5 아들램 가르치는데.. 옛날이랑 달라서 긴가민가했는데 딱 맞네요~ 진짜 유용하네요~신기합니다^^,,2018-03-26T13:50:02Z
메가스터디아이디로 로그인이 불가능해요!!!,,2018-03-26T13:51:54Z
제가 모르는 문제를 풀어주어서 정말 고맙습니다!,,2018-03-26T13:56:00Z
나 태어나서 이렇게 좋은 어플 처음봄요 하 ..사랑해요,,2018-03-26T14:00:43Z
절말 좋은앱 인것 같아요! 하지만 이해가 안되는부분도 몇가지 있어요!!,,2018-03-26T14:00:09Z
정말 좋아요! 정말 좋은데....버튼 터치가 잘 안되요...이것만 수정해주시면 감사하겠습니다ㅠ,,2018-03-26T14:06:27Z
,,2018-03-26T14:22:41Z
정말 도움 많이 됩니다 진짜 최고,,2018-03-26T14:25:22Z
그때그때 문제 풀다가 모르는 문제들 찾아보기가 좋아요! 시간 단축도 되고 너무 편리해요,,2018-03-26T14:27:09Z
,,2018-03-26T14:31:08Z
정말 좋아요 감사합니다!,,2018-03-26T14:36:42Z
혼자 공부하다가 모르는게 있으면 곤란했는데 문제를 해결할 수 있어서 좋아요.,,2018-03-26T14:49:01Z
,,2018-03-26T14:51:30Z
예전부터 알고있었는데 이번에 사용해보니 이해도 잘되고 간단하네요! 오늘 오답노트 써야했는데 풀 줄 몰라서 방황하고 있었는데 이 앱 덕분에 시간 안 들이고 풀었네요ㅎㅎ 열심히 쓰겠습니다,,2018-03-26T14:51:31Z
그...문제사진을찍고 무료풀이가 나와야 되는데 오류가생겼다고 나오질 않습니다.. 이 문제점 해결해주세요..,,2018-03-26T15:02:26Z
,,2018-03-26T15:11:08Z
끝내줘요,,2018-03-26T15:17:38Z
간단하고 정확합니다!,,2018-03-26T15:27:21Z
선생님이알려주셔서이해가잘됩니다,,2018-03-26T15:31:57Z
광고에서만 봤는데 직접 써보니깐 너무 좋네요 진짜 학원 안다니는 학생들에게는 개꿀템입니다,,2018-03-26T15:36:48Z
너무조아요,,2018-03-26T15:42:39Z
,,2018-03-26T15:55:57Z
,,2018-03-26T15:56:56Z
진짜 좋아요!,,2018-03-26T16:11:23Z
굳~!!,,2018-03-26T16:13:19Z
,,2018-03-26T16:14:55Z
,,2018-03-26T16:22:11Z
Good,,2018-03-26T16:28:24Z
겁나 좋음,,2018-03-26T22:26:19Z
,,2018-03-26T22:59:11Z
,,2018-03-26T23:02:27Z
이거 몰르는 문제는 다 가르쳐줘서 편하네요^^,,2018-03-26T23:29:55Z
몇초만에 질문한 문제의 답과 풀이가 나와서 좋네요!,,2018-03-27T03:14:15Z
대학생도 되는줄 알고했는데 잘못해서 환불요청합니다. 메세지 안받고 뭐하는건가요,,2018-03-27T04:50:30Z
정말 좋아용ㅇ ❤,,2018-03-27T06:51:06Z
,,2018-03-27T06:56:13Z
초점이 너무 안맞아서 지웠어요,,2018-03-27T07:28:12Z
,,2018-03-27T07:34:10Z
정말좋아요!,,2018-03-27T08:27:43Z
잇츠 시리엇,,2018-03-27T08:32:55Z
,,2018-03-27T08:55:55Z
재데로알려주지도않네..,,2018-03-27T08:57:41Z
너무 진짜 감동했어요,,2018-03-27T08:57:57Z
평소에 어려워하던 수학문제들을 혼자 머리쥐어짜며 했는데 이런앱으로 도움많이됬어요!! 너무너무 좋아요♥,,2018-03-27T08:58:45Z
콴다덕분에수학문제가잼나여,,2018-03-27T09:05:41Z
개꿀,,2018-03-27T09:16:28Z
저기요...음...이건좀 아닌것 같네요. 사진을 찍었는데 다른문제가 반복적으로 3번씩이나 ? ㅋㅋㅋㅋㅋㅋ 하..... 제폰이 오류난건가요 ? 오류가 나도....ㅋ,,2018-03-27T09:16:10Z
,,2018-03-27T09:22:00Z
진짜 이앱은 너무 좋은것 같아요!! 공부에 많이 도움 된답니다&gt;&lt;,,2018-03-27T09:21:57Z
너무좋아용,,2018-03-27T09:25:04Z
이렇게 좋은 앱을 만들어 주셔서 감사합니다.,,2018-03-27T09:25:06Z
"생각보다 좋아요 !,,",,2018-03-27T09:25:41Z
,,2018-03-27T09:27:48Z
짱 좋아요ㅠㅜ,,2018-03-27T09:34:58Z
,,2018-03-27T09:51:16Z
"처음엔 전혀 딴판인 문제가 나왔었는데, 시간이 지나니 잘적응 됬으여!! 감사함니다&gt;3&lt;",,2018-03-27T09:55:38Z
진짜 문제 자세히 알려주시고 선생님들 풀이도 너무 이해 잘가고 풀이과정도 넘 깔끔하다,,2018-03-27T10:02:58Z
,,2018-03-27T10:09:07Z
,,2018-03-27T10:12:03Z
"진짜 대박 좋아염!! 너무간편하고,조작법도 쉽네요!! 제가 이번 처음깔았는데 진작에 깔껄 그랬어요..! 이 앱 만드신 제작자님 너무 감사드려요!!ㅠ 저도 학생인데 너무 도움 많이 됬어요!!!",,2018-03-27T10:11:52Z
,,2018-03-27T10:14:25Z
,,2018-03-27T10:20:29Z
좋아요,,2018-03-27T10:24:31Z
,,2018-03-27T10:33:18Z
이 앱 진짜 좋은것 같아요.,,2018-03-27T10:34:47Z
,,2018-03-27T10:36:09Z
친구가 잘쓰고 있다고 하면서 추천할길래 써봤더니 완전 좋은것 같아요,,2018-03-27T10:38:45Z
강추,,2018-03-27T10:46:33Z
중2입니다..진짜 인생에 혁신을 가져온 앱이에요 진짜 공부 완전완전 잘될것같습니다!!개발자분 감사해요,,2018-03-27T10:45:48Z
GOOD,,2018-03-27T10:51:27Z
제가 지금까지 본 수학 문제풀이앱중에 제일좋아요!! 진짜 쌤들도 너무친절하시고 무료서비스도 되고ㅜㅜ,,2018-03-27T11:01:49Z
,,2018-03-27T11:05:45Z
짱 좋음,,2018-03-27T11:10:51Z
,,2018-03-27T11:12:02Z
,,2018-03-27T11:16:13Z
Good 신속 정확 빠름,,2018-03-27T11:24:24Z
넘 좋아요,,2018-03-27T11:33:14Z
,,2018-03-27T11:33:41Z
와 모르는 문제 친구한테 문자로 물어봤다가 답이 없어서 광고를 통해 접한 콴다를 사용해봤는데 풀이과정도 다 나와있고 ㅠㅠ 정말 갓갓갓이네요!,,2018-03-27T11:46:38Z
진짜 모르는 부분도 풀어주는거 보다보니 알겠네요! 그런데 질문사용권조금더 늘려주시고요. 인식하는거 더 좋게해주세요! 그럼 개발자 화이팅~!!!!!!,,2018-03-27T11:51:14Z
정말 좋아요,,2018-03-27T11:52:51Z
질뭄권쫌만더주여,,2018-03-27T11:55:24Z
이거 진짜 꿀앱인것같아요 정말 좋네요 이런앱이 밀들어져서 전 정말 기쁩니다 모르는 문제가 있으면 그냥 찍어서 풀이과정을 보고 쉽게 이해할수 있기 때문에 진짜 이앱 저어어엉말 좋은것 같아요 이 앱 만들어주서서 감사합니다 이 앱 자주 쓸게요오오~^^,,2018-03-27T12:00:15Z
완전 최고에요ㅠㅠㅠ 콴다 감사합니다♡♡♡♡,,2018-03-27T12:04:55Z
이거 정말 최고^^,,2018-03-27T12:08:12Z
이건 혁명이다,,2018-03-27T12:17:35Z
너무좋아요 잘쓰고있어요,,2018-03-27T12:22:02Z
,,2018-03-27T12:23:23Z
너무 좋아요 ㅠㅠ,,2018-03-27T12:24:17Z
너무너무 좋아요ㅠ 수학숙제 중인데 너무 편리하네요!!!,,2018-03-27T12:24:31Z
완전좋아요❤❤,,2018-03-27T12:26:22Z
와~지리게않돼네 이메일로그인을해? 여러분이앱진짜핵노답이예요! 쓰레기,,2018-03-27T12:30:34Z
사랑해용,,2018-03-27T12:35:37Z
,,2018-03-27T12:37:03Z
,,2018-03-27T12:37:18Z
되게 좋은 앱입니다,,2018-03-27T12:41:04Z
사랑해요,,2018-03-27T12:42:54Z
답지보는거잖아요...,,2018-03-27T12:40:34Z
추천받아서 쓰게됐는데 학원끝나고 늦은 밤이나 새벽에 혼자 공부하다가 문제가 막히는데 물어볼 사람이 없었는데 이 어플로 질문하면 알 수 있고 풀이과정을 잘 알려주고 그래서 혼자 공부하기 좋아요. 사진 검색이라 편리하고 정확도도 높고 진짜 편하게 쓰고 있어요..!!!,,2018-03-27T12:45:13Z
최고,,2018-03-27T12:55:46Z
중학교 올라가면서 조금 걱정됬는데 이 앱 덕분에 안심이네요,,2018-03-27T12:56:27Z
좋아용,,2018-03-27T12:57:55Z
